#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715385312143104,1.68636,2.42204,1.63731,0.330014,0.666531,-0.49027,0.454382,0.145314,-0.233466,0.0669748,-0.00190155,0.0212358,0.0759497,-0.0215249,0.0653811,0.0759907
1403715385362142976,1.6937,2.40997,1.64071,0.332128,0.664596,-0.49252,0.453241,0.146967,-0.249648,0.0660775,-0.00190255,0.0212342,0.0759449,-0.0218296,0.0656057,0.0752603
1403715385412143104,1.70102,2.39732,1.64402,0.333494,0.663731,-0.494488,0.451358,0.14778,-0.256784,0.0741835,-0.00190362,0.0212325,0.0759401,-0.0219711,0.0660065,0.0745916
1403715385462142976,1.70829,2.3844,1.64774,0.333666,0.661775,-0.496461,0.451937,0.144488,-0.261511,0.0731908,-0.00190476,0.0212308,0.0759353,-0.0219358,0.0665615,0.0740022
1403715385512142848,1.71566,2.37101,1.65173,0.333279,0.659298,-0.49795,0.4542,0.147968,-0.27652,0.0764404,-0.00190595,0.0212291,0.0759306,-0.0217228,0.0672567,0.0735027
1403715385562142976,1.72293,2.35707,1.65583,0.33126,0.656347,-0.500286,0.457372,0.143469,-0.282438,0.0864945,-0.0019072,0.0212274,0.075926,-0.0213382,0.0680852,0.0731029
1403715385612143104,1.73002,2.34268,1.66019,0.327907,0.653304,-0.502727,0.46145,0.138189,-0.292364,0.0869721,-0.00190851,0.0212257,0.0759214,-0.0207935,0.0690331,0.0728139
1403715385662142976,1.73656,2.32788,1.66428,0.323671,0.651647,-0.505542,0.463703,0.120047,-0.299602,0.0883084,-0.00190987,0.021224,0.0759168,-0.0201209,0.0700828,0.0726455
1403715385712142848,1.74222,2.31257,1.66877,0.320614,0.650191,-0.506985,0.466289,0.105839,-0.316496,0.0929975,-0.00191128,0.0212223,0.0759123,-0.0193649,0.0712256,0.072591
1403715385762142976,1.74673,2.29666,1.67342,0.319224,0.649203,-0.507113,0.468475,0.074518,-0.318481,0.0941668,-0.00191272,0.0212206,0.0759079,-0.0185631,0.0724441,0.0726411
1403715385812143104,1.74982,2.28013,1.67883,0.318288,0.647579,-0.506871,0.471609,0.0441853,-0.339294,0.120145,-0.00191419,0.0212189,0.0759035,-0.0177462,0.0737065,0.0727815
1403715385862142976,1.75126,2.26289,1.68492,0.318683,0.646534,-0.505724,0.474002,0.00939,-0.352121,0.130653,-0.00191567,0.0212173,0.0758993,-0.0169508,0.0749723,0.0729909
1403715385912143104,1.75108,2.24506,1.69168,0.32092,0.645551,-0.503395,0.476306,-0.0198335,-0.359349,0.142007,-0.00191716,0.0212157,0.0758951,-0.0162232,0.0762148,0.0732424
1403715385962142976,1.74937,2.22686,1.69867,0.32613,0.645384,-0.499141,0.47747,-0.0462758,-0.3669,0.139339,-0.00191866,0.0212141,0.075891,-0.0155987,0.0774152,0.0735023
1403715386012142848,1.74622,2.20876,1.7053,0.331922,0.64594,-0.494681,0.477368,-0.0775899,-0.355033,0.124875,-0.00192014,0.0212125,0.075887,-0.015096,0.0785593,0.0737485
1403715386062142976,1.74187,2.19131,1.71156,0.336401,0.64693,-0.491257,0.476426,-0.0970845,-0.343505,0.121702,-0.00192161,0.021211,0.0758832,-0.0147179,0.0796394,0.0739746
1403715386112143104,1.73651,2.17459,1.71745,0.33978,0.647869,-0.488678,0.475404,-0.120546,-0.323666,0.111271,-0.00192306,0.0212096,0.0758793,-0.0144568,0.0806654,0.0741815
1403715386162142976,1.73024,2.1588,1.72281,0.341956,0.649007,-0.487296,0.473708,-0.130439,-0.308568,0.100228,-0.00192447,0.0212083,0.0758756,-0.0142919,0.0816521,0.0743723
1403715386212142848,1.72348,2.14379,1.72735,0.34331,0.650394,-0.486618,0.471518,-0.138995,-0.295727,0.0834358,-0.00192585,0.0212071,0.0758719,-0.0142015,0.0826275,0.0745418
1403715386262142976,1.71634,2.12927,1.73077,0.343351,0.651298,-0.487068,0.469772,-0.146022,-0.279158,0.0611878,-0.0019272,0.0212059,0.0758683,-0.0141694,0.0836205,0.0746853
1403715386312143104,1.70894,2.11552,1.73387,0.342595,0.651207,-0.488235,0.469238,-0.153086,-0.26998,0.0578721,-0.00192854,0.0212048,0.0758647,-0.0141947,0.0846591,0.0748051
1403715386362142976,1.70113,2.10209,1.73708,0.342811,0.65047,-0.488546,0.469779,-0.15991,-0.262483,0.0637667,-0.00192984,0.0212037,0.0758613,-0.0142746,0.0857592,0.0749003
1403715386412143104,1.69287,2.08945,1.74007,0.343627,0.649028,-0.488531,0.471191,-0.169907,-0.242392,0.0531555,-0.00193113,0.0212027,0.0758579,-0.0144049,0.0869398,0.0749573
1403715386462142976,1.68431,2.07738,1.74253,0.344475,0.647435,-0.488532,0.472759,-0.174143,-0.235725,0.040072,-0.00193239,0.0212017,0.0758547,-0.014581,0.0882162,0.074966
1403715386512142848,1.67528,2.06603,1.74453,0.345007,0.645577,-0.488547,0.474892,-0.187665,-0.218404,0.0340025,-0.00193362,0.0212008,0.0758515,-0.0147772,0.0896074,0.0749278
1403715386562142976,1.66573,2.05566,1.74585,0.34374,0.643425,-0.489699,0.477537,-0.194058,-0.194291,0.0111771,-0.00193482,0.0211999,0.0758484,-0.01496,0.0911202,0.0748597
1403715386612143104,1.65558,2.04639,1.74636,0.342687,0.642155,-0.490588,0.479088,-0.210111,-0.176541,0.00490811,-0.00193598,0.0211991,0.0758454,-0.0151041,0.0927469,0.0747825
1403715386662142976,1.6446,2.03815,1.74636,0.340296,0.63954,-0.492294,0.482529,-0.230898,-0.156287,-0.000954679,-0.0019371,0.0211983,0.0758426,-0.015203,0.0944907,0.0747131
1403715386712142848,1.63263,2.03089,1.74572,0.33774,0.638062,-0.493859,0.484677,-0.243525,-0.130043,-0.0225455,-0.00193819,0.0211976,0.0758399,-0.0152475,0.0963508,0.0746784
1403715386762142976,1.61962,2.02485,1.74453,0.334445,0.637376,-0.496007,0.48567,-0.275737,-0.109285,-0.0350212,-0.00193923,0.021197,0.0758373,-0.0152217,0.0983263,0.0747161
1403715386812143104,1.60508,2.01969,1.74183,0.328083,0.637903,-0.500169,0.485049,-0.304143,-0.0973269,-0.0504439,-0.00194021,0.0211965,0.0758348,-0.0151096,0.100408,0.0748515
1403715386862142976,1.58892,2.01496,1.73907,0.321569,0.638213,-0.504063,0.484972,-0.345493,-0.0873463,-0.0551031,-0.00194113,0.0211961,0.0758325,-0.0148991,0.102572,0.0751061
1403715386912143104,1.57063,2.01061,1.73607,0.315739,0.638492,-0.507765,0.484573,-0.384941,-0.0889923,-0.0586965,-0.00194199,0.0211957,0.0758304,-0.0145935,0.104795,0.0754873
1403715386962142976,1.55044,2.00618,1.7328,0.311253,0.638975,-0.510443,0.484025,-0.423868,-0.0900517,-0.0654983,-0.00194279,0.0211954,0.0758284,-0.0142062,0.107042,0.0759904
1403715387012142848,1.52804,2.00134,1.72917,0.308132,0.639619,-0.512331,0.483176,-0.472057,-0.102337,-0.0736244,-0.00194353,0.0211951,0.0758267,-0.0137589,0.109262,0.0766054
1403715387062142976,1.50335,1.99607,1.72513,0.307451,0.640838,-0.512628,0.481678,-0.515242,-0.11012,-0.0849606,-0.00194421,0.0211948,0.0758251,-0.0132877,0.111404,0.077312
1403715387112143104,1.47686,1.98995,1.72095,0.309403,0.64271,-0.51094,0.479723,-0.549527,-0.132687,-0.0840754,-0.00194484,0.0211946,0.0758237,-0.0128355,0.113436,0.0780774
1403715387162142976,1.44851,1.98319,1.71664,0.312553,0.645114,-0.508622,0.476908,-0.581766,-0.139156,-0.0883336,-0.00194542,0.0211944,0.0758225,-0.0124447,0.115348,0.0788553
1403715387212142848,1.41873,1.97603,1.71224,0.316718,0.647783,-0.5051,0.474279,-0.60829,-0.14671,-0.0906134,-0.00194598,0.0211942,0.0758214,-0.0121498,0.11715,0.0795941
1403715387262142976,1.38766,1.96859,1.70744,0.319418,0.649819,-0.502598,0.472337,-0.633752,-0.152845,-0.0963784,-0.00194651,0.021194,0.0758204,-0.0119729,0.118859,0.080248
1403715387312143104,1.35564,1.96079,1.70255,0.322326,0.6513,-0.499898,0.471186,-0.644588,-0.160939,-0.0977548,-0.00194701,0.0211938,0.0758195,-0.0119228,0.120485,0.0807884
1403715387362142976,1.32305,1.95253,1.6973,0.324267,0.652491,-0.497693,0.47054,-0.658213,-0.168547,-0.106229,-0.00194749,0.0211936,0.0758188,-0.0119994,0.122037,0.0812041
1403715387412143104,1.28989,1.94414,1.69179,0.325981,0.653861,-0.495675,0.469583,-0.667867,-0.168788,-0.109595,-0.00194797,0.0211935,0.0758181,-0.0122023,0.123542,0.081486
1403715387462142976,1.25629,1.9357,1.68623,0.326571,0.655182,-0.494343,0.468735,-0.676442,-0.169771,-0.10968,-0.00194844,0.0211934,0.0758176,-0.012528,0.125041,0.0816288
1403715387512142848,1.22215,1.92704,1.68099,0.325937,0.657582,-0.493728,0.466459,-0.684462,-0.179179,-0.0929172,-0.0019489,0.0211934,0.0758171,-0.0129566,0.126566,0.0816433
1403715387562142976,1.18768,1.91817,1.67706,0.324614,0.659559,-0.493698,0.464618,-0.694781,-0.177282,-0.0680403,-0.00194935,0.0211934,0.0758167,-0.0134562,0.128152,0.0815481
1403715387612143104,1.15276,1.90919,1.67496,0.32144,0.661411,-0.49483,0.462985,-0.700693,-0.182887,-0.0183858,-0.0019498,0.0211934,0.0758163,-0.0139913,0.129833,0.081345
1403715387662142976,1.1177,1.89961,1.67571,0.318823,0.663419,-0.495571,0.461125,-0.697598,-0.202993,0.0522787,-0.00195023,0.0211934,0.075816,-0.01452,0.131622,0.0810184
1403715387712142848,1.08279,1.88909,1.67974,0.317031,0.665632,-0.495281,0.45948,-0.696194,-0.218932,0.112239,-0.00195063,0.0211934,0.0758159,-0.0149939,0.133503,0.0805605
1403715387762142976,1.048,1.87769,1.68705,0.314794,0.667513,-0.49512,0.458461,-0.699256,-0.235425,0.174206,-0.00195098,0.0211934,0.0758158,-0.0153562,0.135439,0.079985
1403715387812143104,1.01305,1.86515,1.69728,0.313168,0.668964,-0.494535,0.458092,-0.695745,-0.264621,0.223545,-0.00195129,0.0211934,0.0758158,-0.0155453,0.137376,0.0793183
1403715387862142976,0.978292,1.85117,1.70914,0.311145,0.670307,-0.49432,0.457739,-0.69597,-0.292281,0.241525,-0.00195156,0.0211935,0.0758158,-0.0155115,0.139273,0.0785845
1403715387912143104,0.943589,1.83615,1.72032,0.309485,0.671274,-0.493852,0.457952,-0.694361,-0.30799,0.200255,-0.00195182,0.0211935,0.075816,-0.0152261,0.141107,0.0778071
1403715387962142976,0.908739,1.82041,1.72875,0.308483,0.672138,-0.493105,0.458166,-0.697777,-0.324978,0.133067,-0.00195207,0.0211936,0.0758162,-0.0146915,0.14286,0.0770128
1403715388012142848,0.873999,1.80345,1.73388,0.307605,0.672369,-0.492507,0.459061,-0.692415,-0.35223,0.07305,-0.00195233,0.0211936,0.0758165,-0.0139392,0.144529,0.0762257
1403715388062142976,0.839174,1.78547,1.73598,0.307801,0.673082,-0.491068,0.459425,-0.698185,-0.366379,0.00971505,-0.0019526,0.0211936,0.0758168,-0.0130291,0.146105,0.0754743
1403715388112143104,0.804218,1.76691,1.73467,0.308224,0.672975,-0.489882,0.460563,-0.698763,-0.380606,-0.0572897,-0.00195288,0.0211936,0.0758172,-0.0120331,0.147571,0.0747896
1403715388162142976,0.769384,1.74746,1.72986,0.308748,0.672821,-0.488499,0.461904,-0.695988,-0.398889,-0.12855,-0.00195317,0.0211936,0.0758177,-0.0110305,0.148921,0.0741917
1403715388212142848,0.73477,1.72707,1.72208,0.310453,0.672274,-0.486482,0.463683,-0.690147,-0.415597,-0.18336,-0.00195348,0.0211935,0.0758182,-0.0100967,0.150165,0.0736922
1403715388262142976,0.700352,1.70592,1.71192,0.312455,0.671376,-0.484326,0.465891,-0.687066,-0.429234,-0.224828,-0.0019538,0.0211935,0.0758187,-0.00929157,0.151319,0.0732858
1403715388312143104,0.665774,1.68402,1.70024,0.314345,0.670884,-0.482211,0.467518,-0.694081,-0.4439,-0.247364,-0.00195412,0.0211934,0.0758193,-0.00866148,0.152387,0.0729657
1403715388362142976,0.631221,1.66145,1.68811,0.316533,0.670497,-0.480213,0.468653,-0.691526,-0.455605,-0.248702,-0.00195444,0.0211933,0.07582,-0.00823083,0.153381,0.0727249
1403715388412143104,0.596791,1.63847,1.67553,0.31725,0.670247,-0.479133,0.469631,-0.689087,-0.464084,-0.243664,-0.00195474,0.0211932,0.0758207,-0.00800277,0.154303,0.072562
1403715388462142976,0.562351,1.6151,1.66291,0.319127,0.670272,-0.477574,0.469911,-0.688766,-0.469563,-0.263128,-0.00195501,0.0211932,0.0758214,-0.0079617,0.15515,0.0724866
1403715388512142848,0.528136,1.59157,1.64956,0.31944,0.670392,-0.477283,0.469823,-0.67835,-0.474278,-0.259618,-0.00195526,0.0211932,0.0758222,-0.00807682,0.15594,0.0725064
1403715388562142976,0.494286,1.56791,1.63649,0.319118,0.669848,-0.477206,0.470895,-0.673103,-0.473522,-0.260974,-0.00195552,0.0211932,0.0758231,-0.00832123,0.156716,0.0726189
1403715388612143104,0.460267,1.54422,1.62375,0.319136,0.669429,-0.477209,0.471475,-0.684463,-0.47228,-0.249097,-0.00195577,0.0211932,0.0758239,-0.00867573,0.157534,0.0728098
1403715388662142976,0.426377,1.52064,1.61124,0.319468,0.669139,-0.476748,0.472128,-0.675471,-0.471204,-0.246999,-0.00195604,0.0211932,0.0758249,-0.0091287,0.158436,0.0730563
1403715388712142848,0.392656,1.49703,1.59916,0.319721,0.668725,-0.47621,0.473086,-0.672736,-0.471595,-0.239588,-0.00195631,0.0211933,0.0758259,-0.0096695,0.159446,0.0733378
1403715388762142976,0.358942,1.47327,1.58764,0.320261,0.668836,-0.475629,0.473148,-0.674279,-0.474312,-0.22265,-0.00195659,0.0211935,0.0758269,-0.0102927,0.160584,0.0736381
1403715388812143104,0.325411,1.44955,1.57672,0.320198,0.668766,-0.4754,0.473519,-0.664742,-0.477072,-0.214848,-0.00195686,0.0211936,0.0758281,-0.0109889,0.161848,0.0739424
1403715388862142976,0.292076,1.42576,1.56657,0.320264,0.66913,-0.474684,0.473678,-0.670189,-0.474471,-0.185807,-0.00195713,0.0211938,0.0758293,-0.0117423,0.163207,0.0742325
1403715388912143104,0.258666,1.40207,1.55837,0.321843,0.669617,-0.473093,0.47351,-0.664174,-0.46872,-0.145204,-0.00195737,0.0211941,0.0758307,-0.0125243,0.164613,0.0744806
1403715388962142976,0.225501,1.37848,1.55243,0.322141,0.669732,-0.472099,0.474138,-0.660918,-0.477909,-0.0952015,-0.00195761,0.0211943,0.0758322,-0.0133071,0.166023,0.0746477
1403715389012142848,0.192509,1.35458,1.54903,0.322633,0.670148,-0.471062,0.474247,-0.655856,-0.480053,-0.0311557,-0.00195785,0.0211946,0.0758337,-0.0140665,0.167417,0.0746965
1403715389062142976,0.159999,1.33047,1.54885,0.32302,0.670249,-0.469877,0.475016,-0.647283,-0.48231,0.0293671,-0.0019581,0.021195,0.0758353,-0.0147765,0.168773,0.0746178
1403715389112143104,0.127839,1.30643,1.55194,0.323487,0.670933,-0.468727,0.474868,-0.638662,-0.483228,0.0912233,-0.00195834,0.0211954,0.0758369,-0.0154056,0.170057,0.0744283
1403715389162142976,0.0961028,1.28245,1.55763,0.324126,0.671808,-0.467378,0.474525,-0.629599,-0.476895,0.118592,-0.00195859,0.0211958,0.0758387,-0.0159186,0.171235,0.0741545
1403715389212142848,0.0648873,1.25852,1.56397,0.324919,0.672444,-0.465965,0.474471,-0.617519,-0.479975,0.126911,-0.00195884,0.0211962,0.0758405,-0.016284,0.172279,0.0738147
1403715389262142976,0.0341296,1.23485,1.57035,0.326434,0.673668,-0.464038,0.473583,-0.610612,-0.466242,0.126503,-0.00195912,0.0211967,0.0758422,-0.0164802,0.173182,0.0734184
1403715389312143104,0.00383817,1.21196,1.5765,0.327291,0.67458,-0.462674,0.473028,-0.60153,-0.451972,0.120741,-0.00195943,0.0211972,0.0758441,-0.0164934,0.173946,0.0729715
1403715389362142976,-0.0257831,1.18942,1.58225,0.32792,0.675646,-0.46116,0.472549,-0.585327,-0.450442,0.113901,-0.00195976,0.0211977,0.0758459,-0.0163176,0.174557,0.0724774
1403715389412143104,-0.0547569,1.16708,1.58751,0.328778,0.676484,-0.459841,0.472039,-0.571313,-0.443344,0.102534,-0.00196014,0.0211982,0.0758478,-0.0159573,0.175011,0.0719401
1403715389462142976,-0.0829541,1.14505,1.59206,0.328601,0.677134,-0.459257,0.471798,-0.556884,-0.437692,0.0856819,-0.00196058,0.0211988,0.0758497,-0.0154302,0.175294,0.0713678
1403715389512142848,-0.110384,1.12335,1.59633,0.327865,0.677402,-0.459113,0.472066,-0.539063,-0.431779,0.0830674,-0.00196109,0.0211994,0.0758516,-0.0147628,0.175409,0.0707656
1403715389562142976,-0.137138,1.10198,1.60022,0.326524,0.676957,-0.459672,0.473089,-0.530511,-0.424377,0.0761424,-0.00196169,0.0212,0.0758535,-0.0139907,0.175375,0.0701346
1403715389612143104,-0.163079,1.08094,1.60391,0.324096,0.676195,-0.460248,0.475284,-0.504811,-0.418451,0.0670205,-0.00196239,0.0212006,0.0758554,-0.0131567,0.175224,0.0694804
1403715389662142976,-0.188026,1.06012,1.60688,0.321046,0.676451,-0.459779,0.477438,-0.491183,-0.412849,0.0538516,-0.00196318,0.0212013,0.0758573,-0.0123056,0.174975,0.0688203
1403715389712142848,-0.212288,1.03945,1.60945,0.317565,0.677468,-0.458292,0.479748,-0.481145,-0.414253,0.0443237,-0.00196407,0.021202,0.0758593,-0.0114785,0.174623,0.0681765
1403715389762142976,-0.236074,1.01889,1.61145,0.313608,0.679259,-0.455882,0.482109,-0.469567,-0.40918,0.0388413,-0.00196506,0.0212027,0.0758612,-0.0107063,0.174169,0.0675645
1403715389812143104,-0.259419,0.99849,1.61305,0.309462,0.681752,-0.452039,0.48488,-0.465318,-0.405066,0.0258031,-0.00196615,0.0212035,0.0758632,-0.0100116,0.173606,0.0670091
1403715389862142976,-0.282521,0.978292,1.61371,0.304362,0.685585,-0.447928,0.486515,-0.461028,-0.404363,0.00774036,-0.00196733,0.0212042,0.0758652,-0.00940745,0.172926,0.0665247
1403715389912143104,-0.305428,0.958128,1.6138,0.29898,0.69062,-0.443043,0.487204,-0.455232,-0.406036,-0.00174209,-0.0019686,0.021205,0.0758672,-0.00889556,0.172138,0.0661152
1403715389962142976,-0.328196,0.937762,1.61339,0.293397,0.696114,-0.437921,0.48741,-0.454275,-0.407815,-0.0153035,-0.00196999,0.0212058,0.0758692,-0.00847045,0.171263,0.0657744
1403715390012142848,-0.350777,0.917177,1.6122,0.287781,0.70261,-0.432255,0.486494,-0.453455,-0.414334,-0.0390208,-0.0019715,0.0212066,0.0758712,-0.00813511,0.170335,0.0654894
1403715390062142976,-0.373137,0.896183,1.61008,0.282118,0.709114,-0.426152,0.485758,-0.444232,-0.421712,-0.0490974,-0.00197312,0.0212074,0.0758732,-0.00790033,0.169398,0.0652374
1403715390112143104,-0.394954,0.8747,1.60779,0.276711,0.715437,-0.419346,0.48552,-0.427496,-0.438333,-0.04448,-0.00197486,0.0212081,0.0758751,-0.00777776,0.168485,0.0649941
1403715390162142976,-0.415908,0.852312,1.60524,0.272124,0.721878,-0.411612,0.485198,-0.407719,-0.456791,-0.0560303,-0.0019767,0.0212088,0.0758771,-0.00776624,0.167623,0.0647518
1403715390212142848,-0.435783,0.829054,1.60225,0.267585,0.727984,-0.403444,0.48546,-0.383252,-0.473646,-0.0705487,-0.00197865,0.0212095,0.075879,-0.007865,0.166842,0.0645161
1403715390262142976,-0.454373,0.805091,1.59847,0.262846,0.734329,-0.39526,0.485224,-0.356652,-0.489299,-0.0789357,-0.0019807,0.0212102,0.0758808,-0.00807408,0.166165,0.0642956
1403715390312143104,-0.471263,0.780098,1.59462,0.259149,0.739091,-0.386063,0.487382,-0.325071,-0.50839,-0.0668914,-0.00198284,0.0212108,0.0758827,-0.00839047,0.165594,0.0641113
1403715390362142976,-0.486984,0.754435,1.59062,0.254885,0.743689,-0.377031,0.489702,-0.299333,-0.51967,-0.0810639,-0.00198506,0.0212114,0.0758845,-0.00880774,0.16513,0.0639807
1403715390412143104,-0.501372,0.728062,1.58675,0.251811,0.748322,-0.367086,0.491786,-0.275,-0.533922,-0.0782519,-0.00198735,0.021212,0.0758863,-0.00930852,0.164763,0.0639251
1403715390462142976,-0.514333,0.701095,1.58284,0.249611,0.753028,-0.356206,0.493721,-0.2389,-0.541848,-0.0762158,-0.00198972,0.0212125,0.075888,-0.00988148,0.164463,0.0639733
1403715390512142848,-0.525646,0.673945,1.57887,0.246703,0.757431,-0.345776,0.495857,-0.210392,-0.545821,-0.08108,-0.00199215,0.021213,0.0758898,-0.0105111,0.164197,0.0641579
1403715390562142976,-0.535285,0.646594,1.57503,0.244357,0.761434,-0.334832,0.498393,-0.176156,-0.544682,-0.0721005,-0.00199464,0.0212134,0.0758914,-0.0111687,0.163943,0.0644978
1403715390612143104,-0.543349,0.619487,1.57131,0.242006,0.764826,-0.323875,0.501577,-0.148893,-0.541139,-0.0799531,-0.00199717,0.0212139,0.0758931,-0.0118226,0.163688,0.0649848
1403715390662142976,-0.549727,0.592572,1.5673,0.23776,0.767962,-0.314497,0.504773,-0.108133,-0.535694,-0.0765213,-0.00199975,0.0212143,0.0758946,-0.0124432,0.163441,0.0655883
1403715390712142848,-0.554327,0.5662,1.56321,0.230976,0.770566,-0.307158,0.508461,-0.0713824,-0.521453,-0.0838267,-0.00200239,0.0212147,0.0758961,-0.0130107,0.163231,0.0662688
1403715390762142976,-0.557095,0.540466,1.55895,0.220991,0.772571,-0.302487,0.512639,-0.0386653,-0.512009,-0.0852115,-0.00200509,0.0212151,0.0758975,-0.0135177,0.163093,0.066996
1403715390812143104,-0.55847,0.514672,1.55476,0.212562,0.775136,-0.297565,0.515205,-0.0165981,-0.518594,-0.0839034,-0.00200783,0.0212155,0.0758988,-0.0139586,0.163044,0.067748
1403715390862142976,-0.558712,0.488592,1.55047,0.204973,0.777114,-0.294191,0.517234,0.00336169,-0.525228,-0.0920396,-0.00201063,0.0212159,0.0759001,-0.0143291,0.163092,0.0685149
1403715390912143104,-0.557828,0.462333,1.54623,0.199889,0.77917,-0.290798,0.518049,0.0317748,-0.52967,-0.0814829,-0.00201345,0.0212162,0.0759014,-0.0146276,0.163229,0.0692904
1403715390962142976,-0.555764,0.435723,1.54216,0.194818,0.780784,-0.288785,0.518676,0.0506919,-0.537636,-0.0827052,-0.0020163,0.0212166,0.0759027,-0.0148465,0.163431,0.0700766
1403715391012142848,-0.55278,0.408703,1.53797,0.190117,0.782406,-0.287099,0.518913,0.069879,-0.546248,-0.0822294,-0.00201917,0.021217,0.075904,-0.0149852,0.163666,0.0708807
1403715391062142976,-0.548663,0.381291,1.53364,0.184874,0.783862,-0.285014,0.519759,0.0913811,-0.553881,-0.0883118,-0.00202208,0.0212174,0.0759053,-0.0150564,0.163919,0.0716981
1403715391112143104,-0.543578,0.353324,1.52924,0.179114,0.7854,-0.282614,0.520764,0.115671,-0.565001,-0.0839131,-0.00202503,0.0212177,0.0759065,-0.0150916,0.164187,0.0725216
1403715391162142976,-0.53716,0.324768,1.5253,0.17244,0.786059,-0.280096,0.523375,0.138715,-0.579279,-0.0782012,-0.00202802,0.0212181,0.0759078,-0.0151253,0.164462,0.0733547
1403715391212142848,-0.529754,0.295388,1.52156,0.16664,0.786851,-0.276875,0.525773,0.154816,-0.597901,-0.0715019,-0.00203104,0.0212184,0.0759091,-0.0151889,0.16473,0.0742005
1403715391262142976,-0.521546,0.264907,1.51846,0.161641,0.78637,-0.274217,0.529433,0.170195,-0.619122,-0.0537499,-0.00203408,0.0212188,0.0759104,-0.015318,0.164986,0.0750417
